기간,자치구,법정동,토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별)
기간,자치구,법정동,합계,전,답,과수원,목장용지,임야,대지,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
2021,강동구,소계,"24,590,492.0","1,187,729.7","859,978.0","2,670.0",-,"2,831,391.9","9,006,388.1","3,514.0","767,598.6","70,848.0","25,240.2","2,269.0","3,870,514.0","258,637.0","338,616.7","3,305,447.9","39,058.5","43,102.2","311,388.0","1,177,766.2","3,480.0",-,"33,817.4","99,440.0","2,537.0","349,059.6"
2021,강동구,명일동,"1,575,542.0","9,601.0","11,577.0",-,-,"318,275.0","822,043.5",-,"59,392.5","3,078.1","2,486.8",-,"246,014.4",-,-,19,-,"1,458.0",-,"65,491.9",-,-,"11,823.5",-,129,"24,152.3"
2021,강동구,고덕동,"4,015,814.2","285,517.7","163,703.0",-,-,"560,563.0","865,943.0",-,"174,695.7","2,120.0",-,300,"461,192.4","258,614.0","101,493.0","555,631.0","13,048.0","31,018.0",-,"332,947.4","1,804.0",-,"2,733.0",-,-,"204,491.0"
2021,강동구,상일동,"2,923,316.9","172,136.0","65,408.0",-,-,"701,751.0","875,255.3",-,"109,628.2","1,764.0","4,641.0","1,969.0","551,867.4",-,-,"60,522.9",306,-,-,"328,894.8",-,-,"1,969.2","1,086.0","1,384.0","44,734.1"
2021,강동구,길동,"1,611,207.8","26,276.0","25,056.0",-,-,"240,033.0","806,275.7",-,"45,619.0","2,796.4","1,756.9",-,"375,186.1",-,-,-,"1,987.0",-,-,"74,024.7",-,-,"2,497.0",-,-,"9,700.0"
2021,강동구,둔촌동,"2,461,511.8","126,458.0","48,698.0","2,670.0",-,"528,482.0","1,096,864.1","3,514.0","126,182.2","4,271.0","5,510.3",-,"318,986.9",-,-,-,"2,385.0",-,"21,867.0","163,924.0","1,676.0",-,"2,792.7",-,172,"7,058.6"
2021,강동구,암사동,"4,711,364.2","326,702.0","152,408.0",-,-,"385,420.2","1,092,395.9",-,"80,655.2","1,999.5","3,231.5",-,"428,333.4",-,"157,289.4","1,659,355.0",-,-,"289,521.0","26,683.1",-,-,350,"98,354.0",478,"8,188.0"
2021,강동구,성내동,"1,958,987.6",956,433,-,-,551,"1,333,188.7",-,"41,168.7",-,"4,850.5",-,"556,910.8",-,-,93,442.5,-,-,"18,729.2",-,-,995.2,-,-,669
2021,강동구,천호동,"3,065,543.3","1,622.0",320,-,-,"1,231.0","1,597,614.8",-,"86,265.1","9,598.3","1,362.7",-,"539,231.9",23,"32,668.3","740,720.0",114,"10,626.2",-,"40,813.4",-,-,"2,487.2",-,-,845.4
2021,강동구,강일동,"2,267,204.2","238,461.0","392,375.0",-,-,"95,085.7","516,807.1",-,"43,992.0","45,220.7","1,400.5",-,"392,790.7",-,"47,166.0","289,107.0","20,776.0",-,-,"126,257.7",-,-,"8,169.6",-,374,"49,221.2"
